run_id,environment_id,source_commit,classification,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,notes
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper,ML-DSA-87,verify_tampered_signature,large16384,16384,0,0,255292,258000,48218112,true,rejected,0,0,4627,0,0,domain=SYNERGY_TX_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,sign_domain,digest32,32,0,1,6244667,6228000,48365568,true,domain_signature_generated,0,0,1272,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_miss,digest32,32,0,1,93583,99000,48365568,true,accepted_cache_miss,0,0,1273,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + bounded worker + primitive
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_hit,digest32,32,0,1,7542,8000,48365568,true,accepted_cache_hit,0,0,1270,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + positive cache
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper,FN-DSA-1024,verify_tampered_signature,digest32,32,0,0,77250,80000,48365568,true,rejected,0,0,1270,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,sign_domain,small64,64,0,1,6261042,6242000,48365568,true,domain_signature_generated,0,0,1275,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_miss,small64,64,0,1,89916,96000,48365568,true,accepted_cache_miss,0,0,1274,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + bounded worker + primitive
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_hit,small64,64,0,1,7250,8000,48365568,true,accepted_cache_hit,0,0,1276,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + positive cache
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper,FN-DSA-1024,verify_tampered_signature,small64,64,0,0,71791,74000,48365568,true,rejected,0,0,1276,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,sign_domain,vote192,192,0,1,6166917,6165000,48365568,true,domain_signature_generated,0,0,1273,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_miss,vote192,192,0,1,88666,95000,48365568,true,accepted_cache_miss,0,0,1269,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + bounded worker + primitive
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_hit,vote192,192,0,1,7625,8000,48365568,true,accepted_cache_hit,0,0,1264,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + positive cache
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper,FN-DSA-1024,verify_tampered_signature,vote192,192,0,0,72375,75000,48365568,true,rejected,0,0,1264,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,sign_domain,medium256,256,0,1,6295625,6266000,48365568,true,domain_signature_generated,0,0,1268,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_miss,medium256,256,0,1,93333,100000,48365568,true,accepted_cache_miss,0,0,1271,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + bounded worker + primitive
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_hit,medium256,256,0,1,7833,8000,48365568,true,accepted_cache_hit,0,0,1269,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + positive cache
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper,FN-DSA-1024,verify_tampered_signature,medium256,256,0,0,72958,76000,48365568,true,rejected,0,0,1269,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,sign_domain,transaction512,512,0,1,6371292,6335000,48365568,true,domain_signature_generated,0,0,1268,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_miss,transaction512,512,0,1,93417,98000,48365568,true,accepted_cache_miss,0,0,1274,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + bounded worker + primitive
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_hit,transaction512,512,0,1,7375,8000,48365568,true,accepted_cache_hit,0,0,1272,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + positive cache
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper,FN-DSA-1024,verify_tampered_signature,transaction512,512,0,0,82542,86000,48365568,true,rejected,0,0,1272,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,sign_domain,block4096,4096,0,1,6301625,6270000,48365568,true,domain_signature_generated,0,0,1276,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_miss,block4096,4096,0,1,112375,117000,48365568,true,accepted_cache_miss,0,0,1269,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + bounded worker + primitive
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_hit,block4096,4096,0,1,14250,14000,48365568,true,accepted_cache_hit,0,0,1270,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + positive cache
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper,FN-DSA-1024,verify_tampered_signature,block4096,4096,0,0,97333,100000,48365568,true,rejected,0,0,1270,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,sign_domain,large16384,16384,0,1,6312917,6290000,48365568,true,domain_signature_generated,0,0,1272,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_miss,large16384,16384,0,1,174667,179000,48365568,true,accepted_cache_miss,0,0,1269,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + bounded worker + primitive
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,aegis,aegis_domain_wrapper,FN-DSA-1024,verify_cache_hit,large16384,16384,0,1,34333,35000,48365568,true,accepted_cache_hit,0,0,1267,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1; policy checks + transcript hash + positive cache
local-1786748198143003000,macmini-m2-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,aegis_domain_wrapper,FN-DSA-1024,verify_tampered_signature,large16384,16384,0,0,155292,158000,48365568,true,rejected,0,0,1267,0,0,domain=SYNERGY_P2P_HANDSHAKE_V1
