classification,environment_id,source_commit,suite,layer,algorithm,operation,payload_profile,message_bytes,n,valid_n,valid_fraction,mean_wall_ns,median_wall_ns,stdev_wall_ns,cv_wall,min_wall_ns,p50_wall_ns,p90_wall_ns,p95_wall_ns,p99_wall_ns,max_wall_ns,median_ci95_low_ns,median_ci95_high_ns,mean_cpu_ns,experiment,environment,workload,sample_count,mean_us,median_us,stddev_us,p90_us,p95_us,p99_us,total_work_units,throughput_ops_per_second,ops_per_sec,cpu_percent,mad_outlier_count,outlier_policy,max_rss_bytes,memory_mb,network_bytes,throughput_tps,result_type,public_key_bytes,private_key_bytes,signature_bytes_min,signature_bytes_median,signature_bytes_max,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,item_count,results
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,large16384,16384,50,50,1.0,122.48,125.0,46.42669886333659,0.3790553466960858,83.0,125.0,129.20000000000005,189.5499999999999,293.1699999999997,375.0,125.0,125.0,400.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,50,0.12248,0.125,0.04642669886333659,0.12920000000000004,0.18954999999999989,0.29316999999999965,50,8164598.301763553,8164598.301763553,326.5839320705422,20,retained_all_samples,8470528,8.470528,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,medium256,256,50,50,1.0,124.26,125.0,62.62744068322298,0.5040032245551503,83.0,125.0,167.0,190.09999999999988,395.9099999999999,416.0,84.0,125.0,400.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,50,0.12426000000000001,0.125,0.06262744068322298,0.167,0.19009999999999988,0.39590999999999993,50,8047642.040882021,8047642.040882021,321.90568163528087,2,retained_all_samples,7962624,7.962624,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,small128,128,50,50,1.0,126.64,125.0,53.16157888351093,0.41978505119639076,83.0,125.0,170.20000000000005,231.09999999999988,313.7499999999998,375.0,125.0,125.0,280.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,50,0.12664,0.125,0.053161578883510925,0.17020000000000005,0.2310999999999999,0.31374999999999975,50,7896399.241945673,7896399.241945673,221.09917877447884,23,retained_all_samples,7897088,7.897088,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,small64,64,50,50,1.0,126.6,125.0,49.087593511341474,0.38773770546083314,83.0,125.0,171.10000000000005,231.5499999999999,292.3299999999998,333.0,125.0,125.0,360.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,50,0.1266,0.125,0.049087593511341475,0.17110000000000006,0.2315499999999999,0.2923299999999998,50,7898894.154818325,7898894.154818325,284.3601895734597,22,retained_all_samples,7864320,7.86432,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,transaction512,512,50,50,1.0,118.34,125.0,50.72237762405006,0.4286156635461387,83.0,125.0,125.0,167.0,333.8399999999998,375.0,84.0,125.0,400.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,50,0.11834,0.125,0.05072237762405006,0.125,0.167,0.3338399999999998,50,8450228.156160217,8450228.156160217,338.00912624640864,24,retained_all_samples,7979008,7.979008,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,vote192,192,50,50,1.0,123.42,125.0,81.97438375393092,0.6641904371571132,83.0,125.0,125.0,125.0,501.6599999999997,583.0,84.0,125.0,440.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,50,0.12342,0.125,0.08197438375393093,0.125,0.125,0.5016599999999997,50,8102414.519526819,8102414.519526819,356.50623885918003,22,retained_all_samples,7946240,7.94624,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,block4096,4096,50,50,1.0,158.42,125.0,78.05991680910823,0.4927402904248721,125.0,125.0,208.0,231.5499999999999,481.9199999999994,625.0,125.0,167.0,440.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,50,0.15841999999999998,0.125,0.07805991680910823,0.208,0.2315499999999999,0.4819199999999994,50,6312334.301224593,6312334.301224593,277.7427092538821,20,retained_all_samples,8077312,8.077312,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,digest32,32,50,50,1.0,164.14,125.0,90.37631304265335,0.5506050508264492,125.0,125.0,208.0,273.0999999999999,524.2499999999993,708.0,125.0,166.0,340.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,50,0.16413999999999998,0.125,0.09037631304265335,0.208,0.2730999999999999,0.5242499999999993,50,6092360.180333861,6092360.180333861,207.14024613135126,21,retained_all_samples,7864320,7.86432,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,kilobyte1024,1024,50,50,1.0,163.36,145.5,90.99938551037202,0.557048148325,125.0,145.5,208.0,208.55,525.579999999999,750.0,125.0,167.0,460.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,50,0.16336,0.1455,0.09099938551037202,0.208,0.20855,0.525579999999999,50,6121449.559255632,6121449.559255632,281.5866797257591,2,retained_all_samples,8028160,8.02816,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,large16384,16384,50,50,1.0,156.7,125.0,69.7880903236391,0.4453611379938679,125.0,125.0,171.10000000000005,208.0,440.9199999999994,584.0,125.0,166.5,220.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,50,0.15669999999999998,0.125,0.0697880903236391,0.17110000000000006,0.208,0.44091999999999937,50,6381620.931716656,6381620.931716656,140.39566049776644,22,retained_all_samples,8470528,8.470528,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,medium256,256,50,50,1.0,159.18,125.0,75.57688071069872,0.4747887970266284,125.0,125.0,208.0,231.5499999999999,481.0799999999996,583.0,125.0,166.0,380.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,50,0.15918000000000002,0.125,0.07557688071069872,0.208,0.2315499999999999,0.48107999999999956,50,6282196.255811032,6282196.255811032,238.72345772081917,20,retained_all_samples,7962624,7.962624,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,small128,128,50,50,1.0,164.96,125.0,82.43363688322819,0.4997189432785414,125.0,125.0,208.0,276.74999999999966,502.4999999999995,625.0,125.0,166.0,380.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,50,0.16496,0.125,0.08243363688322819,0.208,0.27674999999999966,0.5024999999999995,50,6062075.65470417,6062075.65470417,230.35887487875848,24,retained_all_samples,7897088,7.897088,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,small64,64,50,50,1.0,163.42,125.0,87.47573191159584,0.5352816785680813,125.0,125.0,171.10000000000005,292.0,523.9199999999994,667.0,125.0,167.0,460.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,50,0.16341999999999998,0.125,0.08747573191159584,0.17110000000000006,0.292,0.5239199999999994,50,6119202.056051891,6119202.056051891,281.483294578387,22,retained_all_samples,7864320,7.86432,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,transaction512,512,50,50,1.0,155.88,125.0,75.68722966718941,0.48554804764683995,125.0,125.0,208.1,231.5499999999999,441.24999999999926,625.0,125.0,145.5,340.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,50,0.15588,0.125,0.07568722966718941,0.2081,0.2315499999999999,0.44124999999999925,50,6415191.172696946,6415191.172696946,218.1164998716962,18,retained_all_samples,7979008,7.979008,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,vote192,192,50,50,1.0,158.32,125.0,99.59027081405254,0.6290441562282247,125.0,125.0,171.10000000000005,209.0,606.9199999999994,750.0,125.0,125.0,540.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,50,0.15832,0.125,0.09959027081405254,0.17110000000000006,0.209,0.6069199999999993,50,6316321.374431531,6316321.374431531,341.0813542193027,16,retained_all_samples,7946240,7.94624,,,MEASURED,2592,,4627,4627.0,4627,,,,,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction_component,JSON,reject_malformed_json,block4096,4096,50,50,1.0,83855.04,81666.5,4910.5813902433265,0.05856036071586546,81041.0,81666.5,86571.1,93449.84999999999,102641.99999999999,107542.0,81479.5,82500.0,84080.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,50,83.85503999999999,81.6665,4.910581390243326,86.5711,93.44985,102.64199999999998,50,11925.341637187223,11925.341637187223,100.26827248547016,15,retained_all_samples,8077312,8.077312,,,MEASURED,,,,,,,,,30240,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction_component,JSON,reject_malformed_json,digest32,32,50,50,1.0,86476.62,85000.5,7696.50067819056,0.089000942430342,80667.0,85000.5,91333.3,97629.09999999998,118814.24999999999,120958.0,83541.0,85500.0,85720.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,50,86.47662,85.0005,7.69650067819056,91.33330000000001,97.62909999999998,118.81424999999999,50,11563.819214950816,11563.819214950816,99.12505831055839,3,retained_all_samples,7864320,7.86432,,,MEASURED,,,,,,,,,26100,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction_component,JSON,reject_malformed_json,kilobyte1024,1024,50,50,1.0,85207.48,83062.5,6978.978579261862,0.08190570334038587,80917.0,83062.5,92958.3,95864.54999999999,113123.33999999998,119167.0,81416.0,84979.5,85120.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,50,85.20747999999999,83.0625,6.978978579261862,92.95830000000001,95.86455,113.12333999999998,50,11736.058853049051,11736.058853049051,99.89733295715352,5,retained_all_samples,8028160,8.02816,,,MEASURED,,,,,,,,,27133,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction_component,JSON,reject_malformed_json,large16384,16384,50,50,1.0,88163.32,88333.5,4375.347087992925,0.04962774868270528,84000.0,88333.5,92150.3,94481.25,103226.82999999997,110250.0,85833.0,88791.5,88180.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,50,88.16332000000001,88.3335,4.375347087992925,92.1503,94.48125,103.22682999999998,50,11342.58555598859,11342.58555598859,100.01891943270739,1,retained_all_samples,8470528,8.470528,,,MEASURED,,,,,,,,,42344,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction_component,JSON,reject_malformed_json,medium256,256,50,50,1.0,83966.7,82541.5,3977.2748913325677,0.04736728835755803,80875.0,82541.5,87016.7,88218.75,98223.74999999997,106125.0,81542.0,84583.0,84100.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,50,83.9667,82.5415,3.9772748913325677,87.0167,88.21875,98.22374999999997,50,11909.483164159124,11909.483164159124,100.15875341057824,2,retained_all_samples,7962624,7.962624,,,MEASURED,,,,,,,,,26327,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction_component,JSON,reject_malformed_json,small128,128,50,50,1.0,83490.86,82021.0,4707.0420193404625,0.05637793189985661,80625.0,82021.0,85595.6,92612.65,101513.57999999997,109333.0,81334.0,82771.0,83720.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,50,83.49086,82.021,4.707042019340462,85.5956,92.61264999999999,101.51357999999998,50,11977.358958812976,11977.358958812976,100.27444920318224,4,retained_all_samples,7897088,7.897088,,,MEASURED,,,,,,,,,26193,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction_component,JSON,reject_malformed_json,small64,64,50,50,1.0,85253.38,82292.0,7469.903965970133,0.08762003296491157,80833.0,82292.0,91916.40000000001,98541.59999999999,113560.83999999997,122667.0,81375.0,84113.87499999994,85060.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,50,85.25338,82.292,7.469903965970133,91.91640000000001,98.54159999999999,113.56083999999997,50,11729.740216751523,11729.740216751523,99.77317028368846,8,retained_all_samples,7864320,7.86432,,,MEASURED,,,,,,,,,26157,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction_component,JSON,reject_malformed_json,transaction512,512,50,50,1.0,84134.1,84187.5,3628.0801087503846,0.04312258773494201,80458.0,84187.5,88466.3,91257.85,95443.98999999999,96791.0,81750.0,84792.0,84360.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,50,84.1341,84.1875,3.6280801087503844,88.4663,91.25785,95.44398999999999,50,11885.787094650088,11885.787094650088,100.26849993046814,0,retained_all_samples,7979008,7.979008,,,MEASURED,,,,,,,,,26593,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,public_rpc_transaction_component,JSON,reject_malformed_json,vote192,192,50,50,1.0,86588.32,83979.5,10791.07308019183,0.12462504273315188,80708.0,83979.5,90891.3,92929.34999999999,128790.2599999999,156292.0,83229.0,84812.5,86520.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,50,86.58832000000001,83.9795,10.79107308019183,90.8913,92.92934999999999,128.7902599999999,50,11548.901745639596,11548.901745639596,99.92109790327379,5,retained_all_samples,7946240,7.94624,,,MEASURED,,,,,,,,,26293,,1,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,block4096,4096,50,50,1.0,66396.66,63333.0,5458.048562126451,0.08220366148126201,62708.0,63333.0,74312.5,77581.25,82948.33999999998,86542.0,63209.0,64999.5,66240.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,50,66.39666,63.333,5.458048562126451,74.3125,77.58125,82.94833999999999,50,15060.99855022828,15060.99855022828,99.76405439671213,18,retained_all_samples,18399232,18.399232,,,MEASURED,1793,,1271,1271.0,1271,,,,,,,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,digest32,32,50,50,1.0,50450.04,50125.0,1704.9026420225614,0.03379388087744948,49583.0,50125.0,50342.3,52171.2,58089.49999999999,60417.0,50000.0,50208.0,50760.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,50,50.45004,50.125,1.7049026420225615,50.3423,52.1712,58.089499999999994,50,19821.58983422015,19821.58983422015,100.6143899985015,4,retained_all_samples,18366464,18.366464,,,MEASURED,1793,,1274,1274.0,1274,,,,,,,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,kilobyte1024,1024,50,50,1.0,8143.3,7916.0,753.3524597234873,0.09251193738699143,7791.0,7916.0,8546.200000000003,10045.65,10861.919999999998,11250.0,7875.0,7917.0,8360.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,50,8.1433,7.916,0.7533524597234873,8.546200000000002,10.04565,10.861919999999998,50,122800.33892893544,122800.33892893544,102.66108334459003,7,retained_all_samples,18382848,18.382848,,,MEASURED,1793,,1275,1275.0,1275,,,,,,,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,large16384,16384,50,50,1.0,109949.96,105625.0,11293.450709908946,0.10271445946782469,101958.0,105625.0,119637.5,123568.45,155243.82999999993,173292.0,105292.0,107291.5,109460.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,50,109.94996,105.625,11.293450709908946,119.6375,123.56845,155.24382999999992,50,9095.046510248843,9095.046510248843,99.55437910118384,13,retained_all_samples,18464768,18.464768,,,MEASURED,1793,,1271,1271.0,1271,,,,,,,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,medium256,256,50,50,1.0,7838.28,7042.0,3143.4143794314373,0.40103369354392,6958.0,7042.0,8787.5,11156.09999999999,20526.65999999997,27958.0,7041.5,7083.0,7860.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,50,7.83828,7.042,3.1434143794314373,8.7875,11.15609999999999,20.52665999999997,50,127579.00968069525,127579.00968069525,100.27710160902647,8,retained_all_samples,18366464,18.366464,,,MEASURED,1793,,1269,1269.0,1269,,,,,,,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,small128,128,50,50,1.0,52640.96,50541.0,4736.380302057077,0.08997518856147527,49917.0,50541.0,58783.700000000004,63039.549999999996,69550.57999999999,71000.0,50375.0,50666.5,52800.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,50,52.64096,50.541,4.736380302057077,58.7837,63.03955,69.55057999999998,50,18996.614043512884,18996.614043512884,100.30212214974803,13,retained_all_samples,18366464,18.366464,,,MEASURED,1793,,1270,1270.0,1270,,,,,,,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,small64,64,50,50,1.0,51328.44,50271.0,3045.935379002848,0.059342060249694864,49667.0,50271.0,55104.200000000004,57514.549999999996,62518.83999999999,65500.0,50209.0,50333.5,51520.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,50,51.32844,50.271,3.0459353790028483,55.104200000000006,57.51454999999999,62.51883999999999,50,19482.376631746454,19482.376631746454,100.37320440675774,8,retained_all_samples,18366464,18.366464,,,MEASURED,1793,,1270,1270.0,1270,,,,,,,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,transaction512,512,50,50,1.0,52693.34,51687.5,3204.999777834371,0.06082362169174266,51167.0,51687.5,54616.9,60701.89999999998,64802.329999999994,65333.0,51562.5,51812.5,52860.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,50,52.69334,51.6875,3.204999777834371,54.6169,60.70189999999998,64.80233,50,18977.730392493624,18977.730392493624,100.3162828547213,7,retained_all_samples,18382848,18.382848,,,MEASURED,1793,,1266,1266.0,1266,,,,,,,rejected
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,negative,runtime_pqc_manager,FN-DSA-1024,verify_tampered_signature,vote192,192,50,50,1.0,51785.88,50708.5,3891.448304124503,0.07514496816747158,50125.0,50708.5,52287.5,56057.85,69706.99999999999,71667.0,50604.0,50792.0,52020.0,negative,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,50,51.78588,50.7085,3.891448304124503,52.2875,56.05785,69.70699999999998,50,19310.283034680495,19310.283034680495,100.45209234640795,7,retained_all_samples,18366464,18.366464,,,MEASURED,1793,,1272,1272.0,1272,,,,,,,rejected
